item_id,title,description,url,brand,seller_name,image_url,availability,price,is_eligible_search,condition,accepts_returns,return_deadline_in_days,return_policy,target_countries,store_country,product_category,is_ads_eligible
BS000001345,Neelam 6.86 Carat,This Blue Sapphire (BS000001345) is cut in a Cushion Mixed Cut shape and weighs 6.86 ct (7.63 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/blue-sapphire-neelam-6-86-carat-bs000001345?variant=62066459640178&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_c0debebe-fb27-4a75-9f76-e10c7bc2b8da.png?v=1784232175,in_stock,12400.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001344,Neelam 4.72 Carat,This Blue Sapphire (BS000001344) is cut in a Cushion Mixed Cut shape and weighs 4.72 ct (5.25 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/blue-sapphire-neelam-4-72-carat-bs000001344?variant=62066459017586&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_0f3fe493-4494-4d02-93a8-354e9a5ae9e1.png?v=1784232157,in_stock,13250.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001343,Shani Ratna 4.22 Carat,This Blue Sapphire (BS000001343) is cut in a Cushion Mixed Cut shape and weighs 4.22 ct (4.69 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/shani-ratna-4-22-carat-bs000001343?variant=62066457018738&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_6150943b-467d-4a3d-af1e-e6962b7d0163.png?v=1784232137,in_stock,15250.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001342,Burma Blue Sapphire 7.79 Carat,This Blue Sapphire (BS000001342) is cut in a Cushion Mixed Cut shape and weighs 7.79 ct (8.66 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/burma-blue-sapphire-7-79-carat-bs000001342?variant=62066456396146&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_58b26c4c-75fc-44ed-8303-19555144fc30.png?v=1784232118,in_stock,58550.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001341,Shani Ratna 12.05 Carat,This Blue Sapphire (BS000001341) is cut in a Cushion Mixed Cut shape and weighs 12.05 ct (13.39 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/shani-ratna-12-05-carat-bs000001341?variant=62066455740786&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_a2e789e1-d87b-46a7-bedd-0fc844ad33c7.png?v=1784232099,in_stock,54350.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001340,Neelam 9.33 Carat,This Blue Sapphire (BS000001340) is cut in a Cushion Mixed Cut shape and weighs 9.33 ct (10.37 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/blue-sapphire-neelam-9-33-carat-bs000001340?variant=62066455413106&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_c7016a66-8589-43ef-a04e-d0aa36649832.png?v=1784232082,in_stock,51450.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001339,Ceylon Neelam 10.24 Carat,This Blue Sapphire (BS000001339) is cut in an Oval Mixed Cut shape and weighs 10.24 ct (11.38 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/ceylon-blue-sapphire-neelam-10-24-carat-bs000001339?variant=62066455118194&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_f77f0b2c-ff92-4154-8be9-9a98bfe4f8b6.png?v=1784232062,in_stock,41050.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001328,Ceylon Yellow Sapphire 3.06 Carat,Ceylon Yellow Sapphire 3.06 Carat,https://www.preciouscarats.com/products/ceylon-yellow-sapphire-3-06-carat-ys000001328?variant=62066454757746&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_6698756b-7364-4a1d-8de3-4bacbcd285a8.png?v=1784232045,in_stock,33750.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001327,Srilankan Pukhraj 3.23 Carat,Srilankan Pukhraj 3.23 Carat,https://www.preciouscarats.com/products/srilankan-pukhraj-3-23-carat-ys000001327?variant=62066454298994&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_06067ec1-82c3-4187-8ff0-c37675c4576f.png?v=1784232025,in_stock,40500.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001325,Srilankan Yellow Sapphire guru ratan 2.84 Carat,Srilankan Yellow Sapphire guru ratan 2.84 Carat,https://www.preciouscarats.com/products/srilankan-yellow-sapphire-guru-ratan-2-84-carat-ys000001325?variant=62066453971314&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_b74cc056-4d3f-44a3-9d67-408877947f63.png?v=1784232006,in_stock,42700.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001323,Ceylon Yellow Sapphire 3.30 Carat,Ceylon Yellow Sapphire 3.30 Carat,https://www.preciouscarats.com/products/ceylon-yellow-sapphire-3-30-carat-ys000001323?variant=62066453512562&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_5f88fe7d-c53b-4eee-ac7b-721f8896870e.png?v=1784231987,in_stock,28100.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001322,Ceylon Yellow Sapphire 3.00 Carat,Ceylon Yellow Sapphire 3.00 Carat,https://www.preciouscarats.com/products/ceylon-yellow-sapphire-3-00-carat-ys000001322?variant=62066453086578&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_1c30e927-fc6a-4b84-b4f1-60f4222f63f9.png?v=1784231969,in_stock,42100.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001321,Ceylon Yellow Sapphire 2.96 Carat,Ceylon Yellow Sapphire 2.96 Carat,https://www.preciouscarats.com/products/ceylon-yellow-sapphire-2-96-carat-ys000001321?variant=62066452660594&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_90427c08-ca5f-4c9b-b7f2-5a68faf7871d.png?v=1784231951,in_stock,26700.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001320,Srilankan Pushparaga 2.25 Carat,Srilankan Pushparaga 2.25 Carat,https://www.preciouscarats.com/products/srilankan-pushparaga-2-25-carat-ys000001320?variant=62066452201842&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_b95884cf-d66c-4acd-b184-64eb3a99f6f9.png?v=1784231932,in_stock,30450.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001319,Srilankan Yellow Sapphire 2.99 Carat,Srilankan Yellow Sapphire 2.99 Carat,https://www.preciouscarats.com/products/srilankan-yellow-sapphire-2-99-carat-ys000001319?variant=62066451710322&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_18b998c8-e38b-47d4-b08f-3fd4602e94cc.png?v=1784231914,in_stock,27000.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001318,Ceylon Pushparagam 3.07 Carat,Ceylon Pushparagam 3.07 Carat,https://www.preciouscarats.com/products/ceylon-pushparagam-3-07-carat-ys000001318?variant=62066451317106&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_04db9a65-ee3e-480b-bb3f-3100144112b2.png?v=1784231896,in_stock,13850.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001317,Ceylon Blue Sapphire 3.59 Carat,This Blue Sapphire (BS000001317) is cut in a Cushion Mixed Cut shape and weighs 3.59 ct (3.99 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/ceylon-blue-sapphire-shani-ratna-3-59-carat-bs000001317?variant=62066450923890&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_b768c6ff-6897-4c8a-aa9c-c44419c9d5c5.png?v=1784231875,in_stock,46800.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001315,Ceylon Neelam 2.72 Carat,This Blue Sapphire (BS000001315) is cut in a Cushion Mixed Cut shape and weighs 2.72 ct (3.03 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/ceylon-blue-sapphire-neelam-2-72-carat-bs000001315?variant=62066450530674&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_083ab939-9cc0-42df-8e9a-1e2133ff7db3.png?v=1784231857,in_stock,15000.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001314,Ceylon Shani Ratna 2.95 Carat,This Blue Sapphire (BS000001314) is cut in an Oval Mixed Cut shape and weighs 2.95 ct (3.28 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/ceylon-shani-ratna-2-95-carat-bs000001314?variant=62066450104690&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_103d7922-b8ab-46e4-a74c-fb5045fb57b7.png?v=1784231839,in_stock,25150.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001313,Ceylon Neelam 3.40 Carat,This Blue Sapphire (BS000001313) is cut in an Oval Mixed Cut shape and weighs 3.40 ct (3.78 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/ceylon-blue-sapphire-neelam-3-40-carat-bs000001313?variant=62066449744242&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_d6d30b9f-5468-4836-a7f2-4acd1bc7e509.png?v=1784231819,in_stock,40900.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001312,Ceylon Neelamani 2.34 Carat,This Blue Sapphire (BS000001312) is cut in an Oval Mixed Cut shape and weighs 2.34 ct (2.60 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/ceylon-neelamani-2-34-carat-bs000001312?variant=62066449318258&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_bc8e1213-010c-4a33-bc4d-c343a1ed181d.png?v=1784231799,in_stock,14100.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001309,Ceylon Shani Ratna 3.68 Carat,This Blue Sapphire (BS000001309) is cut in an Oval Mixed Cut shape and weighs 3.68 ct (4.09 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/ceylon-shani-ratna-3-68-carat-bs000001309?variant=62066448892274&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_fbfc793f-5693-4b0a-837c-83a828fcf128.png?v=1784231780,in_stock,24000.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001308,Ceylon Neelamani 2.42 Carat,This Blue Sapphire (BS000001308) is cut in an Oval Mixed Cut shape and weighs 2.42 ct (2.69 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/ceylon-neelamani-2-42-carat-bs000001308?variant=62066448466290&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_abf87e22-a7cd-45bd-b72d-f8fd6a5e3ccf.png?v=1784231760,in_stock,29100.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001307,Ceylon Neelam 2.75 Carat,This Blue Sapphire (BS000001307) is cut in an Oval Mixed Cut shape and weighs 2.75 ct (3.06 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/ceylon-blue-sapphire-neelam-2-75-carat-bs000001307?variant=62066448007538&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_1871362e-834e-416e-a8fe-85647b970bab.png?v=1784231741,in_stock,45500.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001306,Srilankan Neelam 3.08 Carat,This Blue Sapphire (BS000001306) is cut in a Cushion Mixed Cut shape and weighs 3.08 ct (3.43 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/srilankan-blue-sapphire-neelam-3-08-carat-bs000001306?variant=62066447581554&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_a4222c28-0c17-4e63-a336-2f7d108feafc.png?v=1784231722,in_stock,74100.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001295,Srilankan Pukhraj 2.25 Carat,Srilankan Pukhraj 2.25 Carat,https://www.preciouscarats.com/products/srilankan-pukhraj-2-25-carat-ys000001295?variant=62066447122802&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_c820eb2b-8ba0-4342-9ba1-34d770905136.png?v=1784231704,in_stock,12400.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001291,Srilankan Neelam 5.87 Carat,This Blue Sapphire (BS000001291) is cut in a Cushion Mixed Cut shape and weighs 5.87 ct (6.53 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/srilankan-blue-sapphire-neelam-5-87-carat-bs000001291?variant=62066446664050&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_65fb00e3-e2da-49ab-b3a5-0693fa2c943d.png?v=1784231684,in_stock,44150.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001290,Ceylon Neelam 3.74 Carat,This Blue Sapphire (BS000001290) is cut in a Cushion Mixed Cut shape and weighs 3.74 ct (4.16 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/ceylon-neelam-3-74-carat-bs000001290?variant=62066446238066&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_c1348f57-8327-4c61-9efc-dfb047aa90c4.png?v=1784231666,in_stock,16850.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001289,Neelamani 4.48 Carat,This Blue Sapphire (BS000001289) is cut in a Cushion Mixed Cut shape and weighs 4.48 ct (4.98 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/neelamani-4-48-carat-bs000001289?variant=62066445746546&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_500b6386-4fc5-4b2b-9d8c-29246ed9f425.png?v=1784231646,in_stock,8100.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001287,Neelam 4.19 Carat,This Blue Sapphire (BS000001287) is cut in a Cushion Mixed Cut shape and weighs 4.19 ct (4.66 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/blue-sapphire-neelam-4-19-carat-bs000001287?variant=62066445222258&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_843bd9e6-1708-44d7-945f-37f4c644a327.png?v=1784231628,in_stock,17650.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001286,Blue Sapphire 7.16 Carat,This Blue Sapphire (BS000001286) is cut in a Cushion Mixed Cut shape and weighs 7.16 ct (7.96 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/neelamani-7-16-carat-bs000001286?variant=62066444829042&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_0e3dd4b9-2f44-4918-aea4-6efb0e32f65d.png?v=1784231610,in_stock,24400.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001285,Neelam 5.78 Carat,This Blue Sapphire (BS000001285) is cut in a Cushion Mixed Cut shape and weighs 5.78 ct (6.43 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/blue-sapphire-neelam-5-78-carat-bs000001285?variant=62066444435826&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_9f40dca2-132a-4e6a-add5-4df7bd28b63d.png?v=1784231593,in_stock,12750.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001284,Neelam 6.03 Carat,This Blue Sapphire (BS000001284) is cut in a Cushion Mixed Cut shape and weighs 6.03 ct (6.70 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/blue-sapphire-neelam-6-03-carat-bs000001284?variant=62066444108146&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_efcb3d7f-6299-448e-afde-d84afe6da3f6.png?v=1784231574,in_stock,21150.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001283,Neelam 7.02 Carat,This Blue Sapphire (BS000001283) is cut in a Cushion Mixed Cut shape and weighs 7.02 ct (7.80 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/blue-sapphire-neelam-7-02-carat-bs000001283?variant=62066443583858&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_b09f2de2-7f86-456b-a1de-a23b7a83755a.png?v=1784231554,in_stock,17600.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001282,Neelam 5.68 Carat,This Blue Sapphire (BS000001282) is cut in a Cushion Mixed Cut shape and weighs 5.68 ct (6.32 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/blue-sapphire-neelam-5-68-carat-bs000001282?variant=62066442961266&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_9c87351e-1116-4d75-b5a2-d9f5d6490682.png?v=1784231537,in_stock,9100.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001278,Neelamani 5.28 Carat,This Blue Sapphire (BS000001278) is cut in a Cushion Mixed Cut shape and weighs 5.28 ct (5.87 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/neelamani-5-28-carat-bs000001278?variant=62066442502514&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_5fb208d7-950b-4e7a-b69d-802b3c2fba30.png?v=1784231518,in_stock,45000.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001277,Neelam 7.17 Carat,This Blue Sapphire (BS000001277) is cut in a Cushion Mixed Cut shape and weighs 7.17 ct (7.97 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/blue-sapphire-neelam-7-17-carat-bs000001277?variant=62066442043762&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_4bf3d39c-850b-4c1b-9b21-7dd71fccb9ea.png?v=1784231500,in_stock,48900.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001276,Neelam 6.12 Carat,This Blue Sapphire (BS000001276) is cut in a Cushion Mixed Cut shape and weighs 6.12 ct (6.80 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/blue-sapphire-neelam-6-12-carat-bs000001276?variant=62066441552242&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_5f5168a5-bc24-4b9f-8ab8-28515f9b12dd.png?v=1784231483,in_stock,29450.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001275,Shani Ratna 5.55 Carat,This Blue Sapphire (BS000001275) is cut in a Cushion Mixed Cut shape and weighs 5.55 ct (6.17 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/shani-ratna-5-55-carat-bs000001275?variant=62066441093490&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_7f5c29cd-f6e5-466d-8088-079a47f12843.png?v=1784231464,in_stock,17800.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
BS000001274,Neelam 5.20 Carat,This Blue Sapphire (BS000001274) is cut in a Cushion Mixed Cut shape and weighs 5.20 ct (5.78 ratti). Its treatment is disclosed as Unheated and Untreated – No indications of treatment observed. It can be useful for Saturn (Shani) remedy for astrological purposes and can also be used for jewellery.,https://www.preciouscarats.com/products/blue-sapphire-neelam-5-20-carat-bs000001274?variant=62066440634738&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_f503b80f-b392-4990-82cf-5fc76649fadc.png?v=1784231446,in_stock,28650.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
